left_eye_center_x,left_eye_center_y,right_eye_center_x,right_eye_center_y,nose_tip_x,nose_tip_y,mouth_center_bottom_lip_x,mouth_center_bottom_lip_y
69.6226285714,36.9818468571,29.4564068571,42.8729142857,49.8072822857,64.5626742857,53.0205942857,78.4869257143
67.5524708571,36.6476022857,29.8037485714,34.463794285700004,48.522130285699994,65.3491062857,47.8981851429,75.33224228569999
65.5891662651,38.083766747,32.0373744578,40.7152771084,50.7869031325,65.05677108430001,51.4447807229,78.8722120482
64.5676946565,34.6640610687,28.1356946565,37.2417709924,49.616610687,56.3168244275,49.788458015299994,81.0632061069
67.1065318681,41.848509890100004,35.3647120879,38.024123076900004,51.4268835165,64.02946813189999,49.1322725275,76.2673582418
66.696,38.7762514286,30.5710628571,35.9734628571,44.2736228571,68.98416,44.8964571429,78.9496457143
65.8327020896,39.8345838806,29.0342686567,35.4903402985,48.711202388100006,66.4112525373,45.1335832836,76.8885779104
67.1061818182,43.74312727270001,32.0182109091,36.5823127273,42.7594327273,64.5094981818,42.0209745455,76.70528
47.21168,59.955504000000005,31.818240000000003,60.615216000000004,40.17472,71.39054399999999,40.39456,76.668256
64.1628284757,39.7913043477,28.2044911609,34.492881032,46.2302641458,58.3075557984,42.9686764662,82.9828953655
67.5863873684,41.441469473699996,30.295237894699998,38.4410273684,42.9399284211,66.5165431579,43.582888421099995,82.8046357895
67.1475462295,36.6338832787,28.677592131100003,38.3825154098,46.8633914754,64.2622898361,47.2131147541,77.90163934430001
67.9976,36.9514181818,30.2165090909,36.2033090909,45.906581818199996,63.88447272729999,47.797818181800004,75.8547272727
63.2254814815,32.8940918519,26.120853333299998,39.828456296300004,52.0493866667,63.6465185185,52.953860740699994,74.5002666667
64.9695319149,38.0285957447,29.289531914899996,36.1671489362,48.2154893617,61.9186382979,46.664170212799995,80.8445957447
67.0815632184,36.111816092,30.0218850575,34.8189425287,47.3872183908,55.321379310299996,46.828137931,78.34298850569999
65.57634782609999,30.387172173899998,31.5038608696,37.2016695652,52.5152,56.2254608696,53.3670956522,69.8544417391
67.9316018957,36.9393440758,28.6885308057,34.2960227488,45.7683412322,55.849251184799996,43.3283033175,87.9755829384
63.4241828571,34.0649691429,26.8736914286,38.5057097143,50.102016,64.4667428571,53.1763748571,81.2048091429
64.5717152542,40.0880867797,28.983213559299998,39.3144244068,54.900935593199996,59.81646101689999,54.900935593199996,76.0633545763
60.1000421053,41.7700547368,34.5094736842,41.038888421100005,43.28336842109999,62.2426105263,43.6489263158,76.1345684211
68.1329454545,36.76608,27.180218181799997,37.5461236364,49.021090909099996,57.4376727273,48.2417454545,91.3701818182
69.2608,40.3593931034,28.490868965500002,36.186096551700004,45.8261517241,75.6719448276,45.1841103448,84.9815724138
64.6490181818,34.7082666667,27.9503709091,39.6778666667,52.0338424242,63.379103030299994,52.0338424242,75.229769697
67.0253211371,41.6320543931,27.4539964615,39.7279653393,45.955473098199995,60.0398886829,44.8681260147,81.8907605231
60.9546947368,36.4085052632,31.206568421100002,41.6344421053,50.502568421099994,62.1365052632,50.904505263199994,74.5985684211
68.13889979380001,39.1984131959,30.2645146392,38.493773195900005,47.5281946392,63.6846482474,46.8235546392,78.1297484536
68.2220883117,32.7997090909,27.7038545455,38.1427948052,48.6308571429,60.850909090900004,52.1928311688,72.4275116883
64.9588363636,37.5420218182,28.685672727300002,38.3220654545,48.5777454545,47.682763636400004,48.1876363636,86.6853818182
67.27749278350001,35.414617731999996,25.064600412399997,35.0995991753,45.856023092799994,62.506490721599995,44.5959389691,73.53223917529999
65.454,36.9947,30.148000000000003,37.4417,51.153,51.2958,51.153,78.557
65.5812378947,40.715507368400004,29.482016842100002,39.4986694737,47.7344336842,69.91937684210001,47.7344336842,82.89890526319999
62.3334981818,34.0030254545,32.46144,45.44343272729999,56.9311418182,63.87508363640001,62.9691927273,74.9976436364
65.6476444444,36.5525333333,29.7365333333,36.8703288889,49.1221333333,47.0399288889,49.757866666700004,70.5571555556
68.2456912752,35.8924026846,26.494067114099998,36.7557583893,48.665557047,58.9272483221,48.953557047,90.3128053691
65.7883489933,34.745685906,26.6280805369,34.745685906,44.4802147651,63.2517583893,47.647570469799994,81.9678926174
64.8668745763,36.49344,28.807159321999997,37.7782291525,47.2224,64.33026711859999,47.6506576271,73.3236935593
63.3404,38.7907,32.2466,38.43736,53.446999999999996,65.29115999999999,52.0336,76.95136
66.6182300518,43.0490362694,27.489226943000002,33.582341968899996,42.6359378238,69.5557803109,40.427042487,81.5469264249
65.8118709677,34.5401806452,30.5202580645,34.5401806452,48.85858064520001,51.1478709677,49.5499354839,79.8650322581
68.4241297297,41.3925794595,31.1314118919,34.7886616216,48.6123762162,70.5275416216,46.1496778378,79.073772973
67.935412844,34.0675816514,29.7555963303,35.248381651399995,51.404036697200006,49.8116697248,49.830165137600005,81.3005504587
69.3562317757,39.8608239252,30.7179992523,40.8267813084,49.5541233645,69.3224971963,50.52013457939999,80.430953271
64.2731889703,38.376818819099995,32.6772394457,36.772082879,47.413856538100006,58.152526656000006,46.5468141457,75.1474061379
67.1707826087,42.709083612,28.4394381271,40.1899665552,46.8605217391,63.9642541806,45.7582876254,89.4703946488
70.2555169811,36.0078067925,34.2826867925,37.0869916981,54.0677433962,64.4263245283,53.3482867925,79.1751849057
65.8481666542,32.0657997737,28.089537276399998,39.300468456,53.742705971599996,54.4913076342,55.048425296000005,74.3161501636
71.84404571430001,40.472411428600005,33.1654857143,38.8719085714,44.9024228571,67.94752,47.0364114286,81.0182171429
62.9333028571,40.2113485714,22.6278514286,37.3899657143,39.5561371429,68.8282057143,39.1530857143,81.7259428571
64.6320781759,33.761042345300005,29.6974592834,36.1941889251,48.9897068404,53.4010162866,50.727713355,77.9072833876
70.38194399999999,44.456928000000005,33.364488,38.347248,48.0996,69.255024,48.0996,83.15558399999999
65.1855824176,41.8788184615,26.9292659341,37.3780747253,46.6200263736,66.6329142857,45.7761758242,80.6977054945
66.0059607843,37.7022745098,31.235137254899996,37.982745098,47.498666666700004,61.817725490200004,48.901019607799995,79.2031372549
64.3434830769,41.4297304615,34.9479876923,36.8867889231,56.3264492308,62.273811692299994,57.92979692310001,74.8337132308
66.5629028571,40.0748767347,31.199637551,36.5774106122,46.355324081599996,66.8887836735,45.1895020408,73.4950530612
68.26402539680001,33.4506666667,28.4656761905,34.4804063493,48.1203809525,60.2849523808,48.048616780299994,82.4667573696
66.86476800000001,35.0538368,28.705408000000002,35.5522048,48.425088,63.245695999999995,48.425088,75.920128
66.8022857143,40.428907563,30.6691764706,37.3052773109,47.333647058800004,59.1763361345,46.2526386555,91.9849411765
64.42963761770001,38.6419049336,29.421759117199997,37.8944915498,53.4418604651,59.4560987185,51.386046511800004,78.8199335548
66.68030769229999,34.68,31.6153846154,38.3928,48.1163076923,52.0062461538,53.4793846154,77.5827692308
65.6544,35.8944346988,30.187766746999998,36.8661166265,42.8197359036,64.5593060241,45.2489638554,79.1346506024
65.73188338979999,36.6418983051,30.3445423729,36.6418983051,50.0412691525,62.3478020339,50.0412691525,81.0430047458
63.8031627907,37.809220465100005,33.6991255814,40.1249190698,48.982772093,65.5977153488,49.4458046512,75.78684279069999
65.6674042553,37.7777021277,31.8924255319,36.560612766,47.41106382979999,62.4245106383,47.106723404300006,81.5938723404
66.32896,36.912768,32.00704,35.196608000000005,45.16352,62.9408,44.01984,84.39232
67.9300705882,36.569948235300004,27.498051764699998,38.6328470588,49.1580235294,71.8448,51.220894117600004,83.3968
66.7509728395,34.7496296296,31.546824691399998,41.2965925926,51.6110617284,65.847782716,54.1226666667,80.6067358025
67.3884235294,38.5315764706,33.9584439216,38.9295686275,49.0815372549,62.012172549,48.8520784314,75.5433411765
63.955241739099996,35.045426086999996,31.6499269565,39.487408695700005,49.417857391300004,66.9469356522,51.84075130430001,76.2347269565
67.6998356757,40.224804324299996,30.505855135100003,42.0615437838,50.7099891892,68.0054918919,52.0875502703,79.4851459459
67.82733,38.4844,34.163129999999995,38.805,48.59064,69.9043,48.91125,77.59899999999999
61.462491428599996,39.9460662857,31.198902857100002,37.745088,45.50537142859999,58.1041097143,44.9551542857,68.5587565714
72.68122746270001,35.0143092537,35.9403367164,39.4072549254,52.7133420896,65.7648429851,54.3107820896,77.7455713433
71.0232127209,37.6027043944,28.8338550143,40.0042068362,48.3802178538,58.640490797700004,50.067159133800004,92.166170026
63.9476210526,40.518833684200004,31.5165473684,38.3805221053,47.5538526316,67.6040842105,46.4847157895,78.6520421053
65.98583414630001,37.4982790244,29.8844487805,38.0452682927,49.3026731707,64.8477658537,49.576156097600006,83.4454243902
64.4106293706,33.6639776224,29.908363636399997,37.5642629371,47.6092867133,44.7648,50.30937062939999,75.0673006993
69.5155459459,42.8129124324,29.9384172973,34.529318918899996,47.7328086486,69.50450594590001,45.278412973,77.1745297297
66.9626995352,40.8050111135,33.013538088699995,38.3259648413,53.0514417861,65.2583148109,47.95254314,87.0403814913
69.6262641509,32.218596226399995,28.7465660377,33.0280754717,51.4125283019,49.6229433962,51.0076981132,82.40694339619999
67.0153846154,34.8073846154,30.7126153846,34.3947692308,48.864,52.5461538462,46.8009230769,80.1858461538
66.46271999999999,32.998814117600006,30.6735811765,37.6855341176,55.8111247059,70.06610823529999,56.6632658824,84.55216941180001
65.7045633803,39.8352676056,28.627605633800002,38.0112676056,45.9501971831,63.2356056338,46.557971831,93.32281690139999
68.2178953846,37.1419569231,28.2442338462,36.4343630769,45.931716923100005,65.4418707692,49.115520000000004,78.5306584615
67.26303030300001,36.0290909091,28.6933333333,35.162181818200004,48.4615757576,54.1401212121,46.8955151515,81.9655757576
69.3803435294,42.2952423529,31.791105882399997,36.8546964706,47.8654447059,65.5411764706,45.8870682353,76.91689411760001
66.2177142857,43.3704,26.127085714299998,44.8992,45.3233142857,66.6432,47.8714285714,91.4451428571
65.6237843478,34.1054608696,32.318066087,38.2994086957,54.028466087,63.2170434783,55.2620034783,74.0723478261
67.7851601566,38.4531963776,30.3517772675,40.5200702801,44.821192053000004,60.143370725699995,49.6404378971,79.01521827239999
67.3554645199,39.3499943831,26.8659082569,32.079853211,48.345812967600004,52.1543385811,41.0415077461,79.6191777785
74.0157866667,38.93632,29.1607466667,42.140159999999995,52.6562133333,66.7037866667,53.72416,82.18944
59.8758783616,39.0107755104,32.4938919667,42.9733333331,41.2358095238,66.1929795917,53.5579863942,84.9031836736
70.3225181597,39.3895537879,33.7710134901,33.4378415772,35.6175717745,66.743964026,43.9874147354,90.5329477692
65.7288,40.585028571399995,31.0250285714,41.562514285700004,44.2221714286,66.49062857140001,45.199771428599995,76.75508571430001
69.7943288889,38.287537777800004,31.2763022222,35.767662222199995,45.675555555600006,63.48624,47.4754666667,71.7658311111
66.0790572973,40.1022616216,33.387243243200004,38.7945859459,51.6946767568,61.351939459499995,51.6946767568,71.1594810811
68.8305230769,37.7154338462,33.8182153846,33.2371076923,50.5101538462,63.7711507692,46.8460307692,75.9847753846
71.5450980391,41.4235294118,28.4672268908,38.2795518207,47.6734693878,58.1608643459,45.7302921167,83.8523409365
65.05368510640001,33.2577089362,29.4673021277,39.663298723400004,47.26039148939999,67.064946383,50.8191319149,80.2318978723
70.9650823529,39.853665882399994,30.543284705900003,40.7723388235,50.7542023529,66.7249882353,50.065185882399994,79.5864470588
66.29989743590001,38.004512820500004,28.8968205128,38.3712,46.4984615385,58.5394871795,46.4984615385,84.5743589744
68.99471157890001,35.310854736799996,27.5273431579,38.7379031579,50.4886231579,71.9803452632,51.5167326316,84.3177431579
66.968195122,39.960195121999995,29.646048780500003,37.1699512195,48.83043902439999,57.400195122,47.434926829300004,93.3276097561
70.2701419355,37.9884696774,28.3170580645,39.9397625806,49.78141935479999,69.2093109677,49.2936774194,80.4293109677
64.72032,35.8494673171,27.326072195100004,44.2035043902,52.3881834146,67.6743570732,56.76409756100001,80.8020995122
65.2827826087,38.1314782609,28.2866086957,37.509565217399995,47.940173913,60.1815652174,46.939826087,92.53773913040001
74.4116425532,36.032946383,32.215761702100004,32.65728,49.3752510638,65.2887829787,48.250212766000004,81.6045344681
69.34272,34.8088896,29.748768,39.270182399999996,53.1705216,64.9225728,53.1705216,77.748768
68.6978030769,32.2316307692,35.135446153800004,40.1287384615,58.0368184615,63.8196923077,59.61622153850001,74.0859692308
66.33747,38.972429999999996,27.996209999999998,35.952659999999995,51.550455,64.33854000000001,50.634645,75.209745
66.6,38.3460387097,31.308387096799997,35.5781419355,47.736774193500004,52.430709677399996,46.8139354839,80.0732903226
62.1960369231,35.861449846199996,30.7910695385,42.4591458462,48.7367778462,65.683008,51.1119507692,76.50322707689999
71.0726117647,42.9688941176,32.5428705882,41.868141176500004,48.3216,72.3249882353,47.9546823529,84.8013176471
63.9391938462,27.2005107692,27.695723076900002,39.3831876923,52.6702153846,55.8298153846,56.0204492308,68.3170707692
69.29322666670001,34.3959466667,32.65088,37.5479466667,49.5931733333,62.3701333333,51.563093333299996,78.1301333333
65.7795555556,36.0311111111,29.2328888889,36.0311111111,49.49244444439999,52.715555555600005,47.1093333333,78.53688888890001
68.1992195122,34.890497561,32.788097561,38.7712390244,53.6466731707,64.4806243902,54.1318243902,74.1822439024
66.3608888889,35.9123911111,29.3250725926,37.655253333299996,55.032296296300004,67.7195851852,55.032296296300004,80.7909925926
66.20059534880001,38.0655851163,31.892606511599997,40.1138232558,47.766452093000005,65.2047404651,48.2785116279,78.0062288372
66.7447741935,36.3991397849,28.5175053763,36.5570752688,45.7355698925,58.9880430108,48.1049462366,85.36808602149999
67.57110769229999,35.367753846199996,26.1068923077,38.6760923077,49.485661538500004,64.0398461538,50.5884307692,76.1703384615
65.3550769231,35.6566153846,29.3273846154,35.1064615385,47.7538461538,50.2326153846,46.890461538500006,75.6732307692
67.0346010537,35.0724844698,31.2407776838,40.2859935904,58.799783276199996,60.8579375116,54.5281703805,82.95218357520001
64.4992888889,34.819093333299996,30.8910755556,41.5407466667,51.536124444399995,64.8264355556,53.2165333333,74.6688355556
62.591325216,35.451875754899994,27.828135174099998,40.4256548834,46.6251532783,57.3177015486,50.735214937200006,75.5049934866
65.0006634146,38.6312663415,35.4891395122,38.9555590244,51.9572136585,64.9711141463,50.7313404878,75.27744
64.3043878788,38.7729745455,31.962579393899997,37.868305454499996,48.2465648485,63.651296969700006,48.472727272700006,77.6736
67.7290105263,44.71136,31.8970947368,34.646197894699995,40.7543578947,64.8417684211,37.1309473684,73.6990315789
66.3457959184,35.7196408163,29.5719183673,36.157420408200004,52.336653061199996,55.857893877600006,50.5851428571,81.6871836735
63.936640000000004,37.29792,28.469759999999997,39.30048,48.20544,55.88928000000001,49.06368,80.48704000000001
65.5148325926,40.647703703699996,33.5628562963,39.9323614815,50.015739259300005,67.83072,49.777291851899996,75.222637037
64.9338810811,39.081132973,33.2170378378,37.51488,45.747372973000004,63.7496043243,45.3555891892,77.0627286486
62.2588571429,35.7782857143,28.497028571399998,34.3229714286,43.049485714300005,64.0101714286,44.2137142857,77.6894857143
61.20575154189999,35.6997779736,29.7616070485,40.252207929499995,49.7048669604,64.21241233479999,51.6216951542,75.7132969163
66.32216949149999,44.9383322034,30.271614915300002,39.3382454237,46.721898305100005,72.2387633898,46.3719050847,84.4889654237
70.8155051163,39.381108837199996,28.8037730233,41.00736,46.150548837200006,76.51405395350001,46.4215925581,94.94500465120001
66.22217142859999,37.6027885714,29.0395428571,37.8070857143,47.0180571429,55.9899428571,46.6093714286,87.0436571429
63.4684444444,36.3940977778,31.7959822222,40.1947733333,53.6002133333,63.8434844444,52.9109333333,74.4009955556
66.72530061350001,39.6212613497,32.244809816,38.0420319018,43.29953374229999,64.88952147239999,44.2271411043,86.8711656442
70.311984,34.946999999999996,31.97748,38.477808,55.684343999999996,64.20228,56.188728000000005,78.82992
66.6014545455,36.3541090909,28.5010909091,37.610181818200004,53.6222545455,69.0115636364,53.203563636400006,81.1534545455
66.2178461538,37.7889230769,28.5403076923,36.6886153846,47.241846153800005,49.6147692308,46.9667692308,81.2418461538
68.6986886598,40.4061690722,32.1133525773,34.972701030900005,46.9648164948,66.1245690722,45.8781360825,74.4558845361
64.9901647059,40.0397788235,29.245185882399998,36.7402305882,46.292823529399996,65.8861976471,42.9932752941,75.7848282353
65.54192347829999,39.3215582609,28.5552208696,36.8420034783,45.0855965217,63.083968695699994,43.8458191304,76.9281391304
67.8125913043,38.971046956500004,32.4486678261,37.1849878261,51.023666086999995,68.97679304350001,49.95202782609999,80.4075686957
66.0178504348,38.1791304348,34.192459130399996,39.7905391304,48.695165217399996,69.1988173913,49.903735652200005,81.28445217390001
65.6191515152,38.9313939394,33.1526787879,35.6317090909,45.2212363636,67.7283878788,44.621284848500004,80.32712727270001
67.432119403,36.0449910448,29.841671641799998,40.1863164179,50.2296358209,65.3527880597,50.8668179104,74.5909970149
65.83350974359999,35.6033312821,28.9807179487,40.1230112821,48.1024492308,72.4561230769,50.1884553846,83.58145641029999
68.17427692310001,40.509440000000005,30.3609846154,36.0368984615,46.2181907692,68.5644553846,46.2181907692,77.1029415385
65.19267096770001,36.539458064499996,29.427716129,36.2966709677,46.339509677399995,58.3484903226,44.0934193548,82.6398967742
63.9829333333,31.923679999999997,31.7813333333,38.8636622222,45.9390222222,61.6268266667,47.6046222222,74.6740088889
69.2472489796,37.9293061224,26.3417142857,36.4149877551,50.0659591837,64.6821877551,48.0468571429,75.7871346939
65.6385438202,37.7241168539,31.437950561799997,38.3817707865,45.907415730299995,68.9649977528,47.2228314607,78.5016808989
66.2043428571,42.3627428571,38.0158902857,42.1390354286,52.7813485714,65.4056228571,52.7813485714,79.49979428569999
42.41256,44.511096,22.7124,46.453368,32.978640000000006,61.436616,33.8112,71.148
68.7792872727,37.6410763636,29.452189090900003,36.7335272727,43.6704436364,63.657512727299995,43.0654254545,75.7581381818
68.4039307087,34.4747338583,29.0832377953,35.6784377953,47.941114960600004,67.7769070866,48.743584252,77.00522834649999
69.4398967742,42.6444232258,29.4024309677,37.2122012903,47.5098425806,64.7757058065,47.1074632258,82.68191999999999
68.869425,40.308225,32.9140125,36.588675,49.185075,67.998075,47.79213,77.09025
65.5615455319,35.9138042553,30.322253616999998,38.2120851064,51.3892289362,64.6414978723,51.0061889362,73.0682553191
68.5296,37.286976,26.4755108571,36.694656,49.7624502857,66.0140708571,48.9833417143,79.93344
74.0734647887,36.0768676056,28.791481690100003,31.341498591500002,47.4369802817,65.9689014085,45.6612507042,80.17500845069999
49.8065454545,41.3142545455,27.8574545455,40.8154909091,35.5893818182,57.7760727273,35.838763636399996,69.24938181819999
65.3404675325,36.9662337662,31.630753246799998,36.6882077922,46.3960519481,55.35335064939999,47.510649350600005,83.2126753247
61.5236571429,34.1170285714,34.9322057143,34.4623817143,47.7098057143,54.4922605714,48.0551314286,62.435136
65.3959528286,36.319937901100005,29.4114345424,40.7979698463,50.4504467621,71.32025675439999,57.61940917770001,83.5554066508
67.62273103449999,36.8324689655,31.1972358621,34.4529103448,47.488022068999996,60.994080000000004,46.5728110345,75.8205186207
67.1015757576,40.3195830303,30.3663612121,40.7232678788,53.3763878788,68.98113939390001,52.1653333333,79.07326060609999
67.3859047616,38.4921904762,29.28,37.2487619046,48.2203030995,54.2444383482,47.5584724704,72.67567160899999
67.25854,38.91798,30.88304,37.07618,49.30102,65.16358000000001,47.91966,73.91212
67.3473112299,38.4228449198,28.2987465241,37.4342759358,48.5644748663,64.6199871658,47.081608556099994,75.9885433155
69.07057142859999,35.9314057143,32.262765714299995,39.842240000000004,57.7981828571,63.767314285699996,55.7277371429,81.9411428571
67.7788235294,38.5372235294,30.1750588235,38.7896470588,49.1028705882,59.7368470588,,
68.2991733333,38.075986666700004,28.9537333333,38.412279999999996,48.1220266667,66.324,47.11316,80.7842666667
64.68260571430001,38.1844114286,29.210605714299998,38.5083428571,45.9502628571,56.421394285699996,47.0718171429,78.07926857140001
68.9568442396,39.2321474654,28.4028165899,40.7770396313,48.8729364055,70.5166451613,49.6454046083,84.034683871
65.6728101266,38.788556962,29.4946025316,39.8960506329,45.36871898729999,70.5367594937,45.7378632911,82.71922025319999
65.67786,42.234359999999995,30.19302,37.4844,45.56046,62.35176,43.60464,74.92511999999999
70.4666823529,42.4293176471,31.2420705882,41.8993411765,47.1439058824,74.7631058824,49.7942117647,86.9545411765
65.5726993007,37.6206545455,31.069762237800003,37.020620979,48.771356643400004,59.2219300699,46.6707692308,83.8241118881
69.1547544304,38.539357974699996,31.3862886076,34.6514308861,48.7893873418,66.4954329114,48.2339240506,73.5307746835
68.06209271520001,38.556397351,28.8527682119,37.4196556291,45.6158940397,56.4562649007,46.5123178808,82.5053245033
62.7445392704,37.6483858996,30.1836190476,37.8384623377,52.478812616099994,61.383599257600004,48.408855905699994,79.3093382807
64.0214189781,46.8218277372,30.7163562044,45.398540146,46.6572613139,72.72578102189999,47.7958773723,84.1121518248
66.8735165217,36.3936,31.0506573913,37.2202852174,47.3087165217,66.1541008696,48.1354017391,73.8698295652
72.6492255319,38.340765957399995,30.9211914894,37.0054468085,52.6197446809,66.04820425529999,51.618280851099996,82.7394382979
67.8969302326,33.2747906977,27.5237209302,36.3069767442,47.94976744189999,57.0519069767,51.4604651163,82.2653023256
67.7736,38.5180571429,28.8796571429,39.3172571429,52.8553142857,62.227428571400004,51.78971428569999,79.8096
63.764974789899995,38.1797647059,24.467092436999998,40.704,43.9357310924,52.9621512605,47.901579831899994,83.9677310924
67.1266666667,39.2462666667,30.381999999999998,36.7338133333,49.2254666667,64.0568,49.5394666667,75.3628
64.585785124,39.304462809899995,26.6467438017,41.076892562,45.4389421488,50.2960661157,47.920661157,80.4345123967
64.8997752809,34.7326921348,29.502741573,34.005357303400004,45.9888539326,57.037483146099994,46.958561797799995,84.6763146067
66.528,27.928462809899997,27.382214876,31.487206611599998,48.279669421499996,57.925289256199996,49.508231405,82.7012231405
65.3643831193,35.3355038532,31.8164168807,41.2926121101,53.1366165138,67.8830091743,54.077213945,75.4676256881
68.3516210526,35.3302105263,29.3280378947,41.7670863158,49.4432842105,64.6984547368,51.8570526316,79.98602526319999
67.4747076923,38.8277538462,29.7287076923,39.5268,48.601661538500004,62.5937538462,49.300707692299994,76.57375384619999
67.65871807229999,39.1961522892,32.4339354217,35.6753696386,48.8642775904,63.8246978313,48.4730718072,72.8392481928
65.5995218824,41.8025449412,32.7360790588,38.844830117600004,44.895552,69.40784188239999,43.9096545882,76.6378164706
62.3849187097,32.298281290300004,32.765883871,40.8548954839,57.1193083871,59.942719999999994,59.4230193548,72.448516129
65.6758325581,39.289339534899995,36.502772093000004,38.300427907,50.3475348837,63.0232855814,50.842046511599996,75.8791813953
63.7647058824,37.9419294118,28.012235294099998,37.9419294118,50.7256470588,52.2430117647,51.1463529412,81.2658823529
67.6782522281,38.0537397237,28.7898360167,38.4055649605,45.0810677399,60.837938871400006,44.9738430585,88.5865592974
65.9291255172,38.2607337931,33.0622841379,38.6931806897,48.6307862069,57.72135724140001,49.0632496552,73.7223227586
71.8695849057,32.2905962264,27.347320754699997,30.4018113208,44.886339622600005,54.4167849057,45.696000000000005,87.6057358491
64.8959334653,35.8209457426,31.857286336599998,37.1081631683,50.3074407921,58.9909069307,49.8783683168,68.4305108911
64.6872,40.7187636364,33.065483636399996,32.1723418182,43.8909309091,60.945236363599996,43.036290909099996,69.7765090909
67.0009504478,38.7092489552,32.9551092537,37.9999522388,49.9780298507,65.30755343279999,49.6233886567,77.01081313430001
67.640292766,39.0895046809,28.484548085100002,39.4771812766,48.2562587234,65.8394553191,48.643945531899995,80.9590468085
64.1538025822,33.8044481464,30.9459058725,39.2061974177,49.3564681383,62.615610162399996,53.570283296499994,75.8827775596
68.0985831325,40.1705291566,32.0816616867,36.6394640964,47.971431325299996,66.3004915663,46.5590746988,74.4219759036
65.1304258065,36.7003526882,30.753204301100002,38.5892129032,49.641772043,66.5442752688,50.019544086,75.6108043011
68.6316342857,39.0488228571,29.1745371429,37.4273828571,48.6327771429,64.4527542857,48.0922971429,75.26304
66.5035441341,37.8465251397,31.8688893855,36.950775419,50.977662569799996,66.2110927374,48.8876513966,73.0783106145
68.520626087,37.1035826087,28.9744695652,36.7312695652,50.312347826099995,53.01871304350001,48.6845217391,90.5163130435
66.0320492308,39.4911507692,25.4348307692,37.6624246154,46.647729230799996,72.7734646154,48.8421415385,86.30577230770001
66.7686,38.73658,31.4756,39.442440000000005,51.2396,68.73555999999999,50.8868,85.67616
66.11296,42.9042133333,28.88768,34.9572266667,43.5268266667,62.9808,42.272,72.18250666670001
66.0096,35.1771428571,30.767314285700003,35.4836571429,47.6221714286,51.1131428571,48.8482285714,83.90331428569999
66.65882553189999,36.8013242553,29.1799353191,37.5821310638,50.00149787229999,61.787234042600005,48.1796425532,76.6226042553
63.6669090909,42.932169697,34.5133575758,37.0226424242,47.5142787879,66.1761939394,45.938424242399996,82.3289212121
70.1367791822,39.321207434899996,31.2424327138,36.8461204461,53.1647286245,66.5472713755,52.8111345725,75.7405026022
65.6631578947,34.6525473684,28.782315789499997,35.7818947368,46.0934736842,42.555789473699996,47.2227368421,77.9317894737
70.2456502857,37.647616,24.8983588571,41.2754011429,50.2928457143,68.8465371429,48.478948571400004,84.0832
68.0322957983,36.7016631933,32.144672268899996,36.5137694118,52.061364705900004,64.69770756300001,50.7460840336,80.1049815126
65.6247493671,35.640364557,30.2617518987,33.6339037975,43.0525974684,65.7364860759,43.554227848100005,77.02256202529999
64.4191085714,37.6332342857,28.71552,39.6541942857,49.26192,66.60032,49.5987428571,77.0419428571
67.86093339680001,36.7958487583,30.2754779304,37.9252649898,55.437304223999995,59.7794019937,49.0574529347,83.7879829142
67.0451413333,41.737408,29.8587306667,38.1770026667,50.0343466667,67.8470186667,48.8475306667,84.46220799999999
66.65925,40.07308,31.07505,35.54418,47.89667,59.48264,46.27921,71.1284
63.8302724255,34.648664451900004,31.5961727576,38.1668837207,49.353104888400004,59.4969226387,50.861570004799994,86.1623920264
64.6246712195,36.9113209756,32.3932214634,39.2554302439,50.851726829300006,67.6777053659,51.4390712195,77.0541307317
66.99512536430001,35.2521516036,29.3468921285,40.066705539299996,48.7314285712,56.685714285500005,51.6183323613,82.0634868804
67.2468571429,36.9448914286,32.7136,39.6013028571,51.8395428571,65.1028571429,52.370971428599994,73.60336
71.32579404260001,40.2362348936,29.2517106383,39.3934774468,46.5284629787,64.6765276596,47.3712408511,74.3683812766
67.7187918367,47.0448979592,34.2639673469,38.5291102041,46.429322449,70.767477551,46.429322449,82.3247020408
64.7371224121,37.1018291457,31.276163216100002,39.3540084422,48.328377889399995,67.6671678392,48.650117788900005,82.1454150754
67.39495836729999,39.698194285700005,31.203369795900002,39.1282481633,46.3069420408,67.62553469390001,46.912515918400004,83.0496979592
66.2387781818,29.5448727273,32.0406021818,39.2293527273,57.7648581818,58.900887272700004,58.9754181818,73.12485818180001
68.28771276149999,36.8283173852,27.644813278,39.2641544584,47.4835125753,50.8779405538,49.035684647299995,73.2220915531
69.4161734579,43.65015925229999,31.6088074766,34.2918998131,46.9563543925,63.1153345794,42.8387170093,74.7195813084
65.4628571429,32.6851428571,30.9874285714,33.4514285714,50.1405714286,51.5828571429,49.1188571429,79.4188571429
64.47869387760001,35.6406204082,31.4984489796,35.9324734694,49.302204081599996,56.3624489796,49.5934693878,86.132244898
64.82328000000001,37.74504,35.27856,38.0376,49.319759999999995,60.26928,49.61208,66.70464
66.57140281689999,40.947515493000004,35.375378028200004,37.6159098592,53.2449802817,65.78318873239999,51.7306140845,79.4125115493
67.0428513938,36.9463960908,25.7750204079,41.8961494682,50.1533199198,55.32917505060001,53.571742718900005,82.77585513060001
62.432164102600005,34.499856410300005,35.9063794872,34.9382564103,49.936574359,57.7373538462,49.278933333299996,65.6292923077
